index,rank,term,p-value,zscore,combined_score,overlap_genes,q-value,7,8,library
43,44,Proteoglycans in cancer,1.3122426834836123e-05,2.4186571125265393,27.188578872605095,"['ITGB1', 'CD63', 'CDKN1A', 'CAMK2D', 'SDC4', 'ITGB5', 'SDC2', 'ARAF', 'THBS1', 'ACTB', 'CDC42', 'PAK1', 'CCND1', 'CTSL', 'TIMP3', 'PRKACB', 'MAP2K1', 'WNT7B', 'CAV1', 'MMP2', 'STAT3', 'RPS6', 'FN1', 'HSPG2', 'DCN', 'MAPK12', 'COL1A1', 'HCLS1', 'FAS', 'GRB2', 'PTPN6', 'MET', 'CD44', 'TLR2', 'FGFR1']",8.768167021458682e-05,0,0,KEGG2019Mouse
44,45,Viral carcinogenesis,1.4165107508264785e-05,2.311256043328199,25.80454699201204,"['YWHAE', 'CDKN1A', 'SP100', 'HDAC2', 'YWHAB', 'UBR4', 'GTF2E2', 'C3', 'CDC42', 'CCND2', 'CCND1', 'CHEK1', 'SKP2', 'CCR5', 'PRKACB', 'YWHAG', 'YWHAH', 'LYN', 'RANBP1', 'JUN', 'GSN', 'STAT3', 'EIF2AK2', 'YWHAZ', 'NFKBIA', 'CREB3', 'CDK6', 'CDK4', 'MAPKAPK2', 'IRF7', 'TBPL1', 'HIST1H4I', 'GRB2', 'ATP6V0D1', 'IL6ST', 'IRF9', 'ATF4', 'HIST1H2BC']",9.25453690539966e-05,0,0,KEGG2019Mouse
45,46,Spliceosome,1.553538352522691e-05,2.8410266827583737,31.456956362649088,"['RBM8A', 'U2AF1', 'SNRPD1', 'PCBP1', 'MAGOH', 'DHX15', 'SNRPD3', 'TXNL4A', 'SRSF10', 'BCAS2', 'HSPA8', 'PPIL1', 'LSM2', 'HNRNPM', 'RBMXL1', 'LSM6', 'SNRPG', 'SRSF3', 'PPIH', 'SNRPE', 'SNRPA1', 'SNRPF', 'SRSF5', 'SRSF7', 'HSPA1B', 'SNRPB']",9.92913642699285e-05,0,0,KEGG2019Mouse
46,47,Mismatch repair,2.5631329279869287e-05,7.973684210526316,84.29535873366196,"['MSH6', 'PCNA', 'RFC4', 'MSH2', 'EXO1', 'RPA3', 'POLD1', 'POLD2', 'RPA2']",0.0001603321448570547,0,0,KEGG2019Mouse
47,48,Parkinson disease,2.7218950546671874e-05,2.673003802281369,28.097539059059738,"['NDUFA13', 'NDUFA11', 'UBA7', 'COX4I1', 'UBE2L6', 'COX7A2', 'PARK7', 'COX6A1', 'COX5B', 'COX7C', 'UBE2L3', 'GNAI2', 'UBB', 'ATP5E', 'NDUFV3', 'PRKACB', 'COX8A', 'NDUFA3', 'NDUFA1', 'SDHA', 'COX6C', 'COX6B1', 'COX7A2L', 'PINK1', 'NDUFAB1', 'NDUFS3', 'VDAC2']",0.00016671607209836522,0,0,KEGG2019Mouse
48,49,Synaptic vesicle cycle,2.9110408694982785e-05,3.524911089039121,36.81563340826434,"['NSF', 'NAPA', 'ATP6V1A', 'SNAP25', 'ATP6V1G1', 'STXBP1', 'CLTB', 'AP2A1', 'TCIRG1', 'ATP6V1B2', 'ATP6V1E1', 'ATP6V0D1', 'ATP6V0C', 'ATP6V1D', 'VAMP2', 'ATP6V1C1', 'ATP6V0E', 'ATP6V1F']",0.0001746624521698967,0,0,KEGG2019Mouse
49,50,Natural killer cell mediated cytotoxicity,5.588143865248763e-05,2.8005855346330426,27.424112897911105,"['IFNAR2', 'MAP2K1', 'FCER1G', 'IFNGR1', 'IFNGR2', 'ITGB2', 'ARAF', 'GZMB', 'ITGAL', 'VAV1', 'ICAM1', 'PPP3CA', 'PPP3R1', 'PAK1', 'TYROBP', 'KLRK1', 'IFNG', 'FCGR4', 'TNFSF10', 'FAS', 'GRB2', 'CD48', 'PTPN6']",0.00032858285927662723,0,0,KEGG2019Mouse
50,51,One carbon pool by folate,5.712767404925669e-05,8.372061251209654,81.79689617931176,"['DHFR', 'MTHFD1', 'SHMT2', 'MTHFD2', 'SHMT1', 'MTHFD2L', 'TYMS', 'GART']",0.0003293242386368915,0,0,KEGG2019Mouse
51,52,Cholesterol metabolism,9.230102089149053e-05,4.164346035734226,38.6886709316625,"['ABCA1', 'LRPAP1', 'LRP1', 'LIPA', 'NCEH1', 'NPC1', 'NPC2', 'APOC2', 'TSPO', 'VDAC2', 'APOE', 'PLTP', 'LDLR']",0.0005218557719634273,0,0,KEGG2019Mouse
52,53,Hepatitis B,9.876010105223061e-05,2.401559454191033,22.149143049087982,"['CDKN1A', 'PCNA', 'YWHAB', 'ARAF', 'IFIH1', 'CASP12', 'JAK2', 'MAP2K1', 'JUN', 'ATP6AP1', 'DDX58', 'STAT1', 'STAT2', 'STAT3', 'HSPG2', 'YWHAZ', 'TGFBR1', 'MAPK12', 'NFKBIA', 'CREB3', 'IRF7', 'BIRC5', 'FAS', 'GRB2', 'MYD88', 'TLR3', 'ATF4', 'TLR2']",0.0005478390511199207,0,0,KEGG2019Mouse
53,54,p53 signaling pathway,0.00012681267658293442,3.3576291549859834,30.12733336389621,"['CDKN1A', 'RRM2', 'CD82', 'GADD45B', 'SIVA1', 'IGFBP3', 'PTEN', 'SHISA5', 'THBS1', 'CCND2', 'CDK6', 'CCND1', 'SESN3', 'CDK4', 'CHEK1', 'FAS']",0.0006904245725070874,0,0,KEGG2019Mouse
54,55,B cell receptor signaling pathway,0.00015105123916615896,3.297491683898229,29.010973880618014,"['LYN', 'MAP2K1', 'JUN', 'CD72', 'CD81', 'INPPL1', 'PIRB', 'VAV1', 'NFKBIA', 'PPP3CA', 'PPP3R1', 'INPP5D', 'PTPN6', 'GRB2', 'FCGR2B', 'PIK3AP1']",0.0008074375329972861,0,0,KEGG2019Mouse
55,56,Ribosome,0.0002065761447065868,2.2822974626452437,19.36493216712963,"['RPLP1', 'RPLP0', 'MRPL12', 'MRPL34', 'RPS14', 'RPS19', 'RPL18A', 'RPL36', 'RPLP2', 'RPL38', 'RPL37', 'RPL39', 'RPL19', 'RPS9', 'RPL41', 'RPS5', 'RPS6', 'MRPS21', 'MRPS6', 'RPS26', 'RPS28', 'RPS27', 'RPS29', 'RPL27A', 'RPL37A', 'RPL22L1', 'RPL28', 'RPS24']",0.0010845247597095807,0,0,KEGG2019Mouse
56,57,Protein digestion and absorption,0.00024822774871139297,2.886420919974795,23.960653116965435,"['MME', 'COL11A1', 'COL12A1', 'ATP1A3', 'ATP1B3', 'SLC3A2', 'ATP1B1', 'COL1A1', 'COL3A1', 'COL4A2', 'COL5A1', 'COL4A1', 'COL6A2', 'COL5A3', 'COL6A1', 'COL5A2', 'COL6A3', 'KCNN4']",0.0012803325986166585,0,0,KEGG2019Mouse
57,58,Cell cycle,0.0002944402744152589,2.517265750580112,20.46646399905151,"['YWHAE', 'CDKN1A', 'HDAC2', 'PCNA', 'GADD45B', 'MCM7', 'YWHAB', 'CDC6', 'YWHAZ', 'CCND2', 'CDK6', 'CCND1', 'PTTG1', 'CDK4', 'CHEK1', 'MCM3', 'MCM4', 'MCM5', 'SKP2', 'YWHAG', 'YWHAH', 'MCM2']",0.0014638188548193886,0,0,KEGG2019Mouse
58,59,Toll-like receptor signaling pathway,0.00029564198936370747,2.7426308322824715,22.28760914084131,"['CD86', 'IFNAR2', 'MAP2K1', 'JUN', 'CD40', 'CXCL9', 'STAT1', 'MAPK12', 'NFKBIA', 'CXCL10', 'IL1B', 'CCL5', 'CCL4', 'IRF7', 'SPP1', 'IRF5', 'MYD88', 'TLR3', 'TLR2']",0.0014638188548193886,0,0,KEGG2019Mouse
59,60,Leukocyte transendothelial migration,0.0002987385417998752,2.5811371695680205,20.948359069937354,"['ITGB1', 'VCAM1', 'NCF1', 'ITGA4', 'MMP2', 'NCF4', 'ITGB2', 'CYBB', 'CYBA', 'THY1', 'F11R', 'ITGAL', 'ACTB', 'VAV1', 'MAPK12', 'ICAM1', 'MYL12B', 'GNAI2', 'RAP1B', 'CDC42', 'SIPA1']",0.0014638188548193886,0,0,KEGG2019Mouse
60,61,Th17 cell differentiation,0.00043871857867873226,2.643066591713639,20.435272160607365,"['JUN', 'HSP90AA1', 'IFNGR1', 'STAT1', 'IFNGR2', 'STAT3', 'IL4RA', 'IL2RG', 'TGFBR1', 'MAPK12', 'NFKBIA', 'PPP3CA', 'PPP3R1', 'IFNG', 'IL1B', 'IL2RB', 'IL6ST', 'JAK2', 'IL12RB1']",0.0021144797070745455,0,0,KEGG2019Mouse
61,62,C-type lectin receptor signaling pathway,0.0005557965037163952,2.510355232478398,18.81538441726631,"['JUN', 'FCER1G', 'STAT1', 'STAT2', 'PRKCD', 'LSP1', 'MAPK12', 'NFKBIA', 'PPP3CA', 'PPP3R1', 'PAK1', 'IL1B', 'IRF1', 'MAPKAPK2', 'BCL3', 'CASP1', 'CALM3', 'CALM1', 'CALM2', 'IRF9']",0.0026355511627841966,0,0,KEGG2019Mouse
62,63,Bacterial invasion of epithelial cells,0.0006839205810434507,2.9318835944995203,21.36659646982327,"['ITGB1', 'CAV1', 'ARPC1A', 'CLTB', 'RHOG', 'FN1', 'ARPC4', 'ARPC5', 'ACTB', 'SEPT8', 'CDC42', 'ARPC2', 'ARPC3', 'HCLS1', 'MET']",0.0031916293782027704,0,0,KEGG2019Mouse
63,64,Huntington disease,0.0007066902550042364,2.0582043536482826,14.93210401837099,"['NDUFA13', 'HDAC2', 'NDUFA11', 'DCTN2', 'DCTN1', 'COX4I1', 'CLTB', 'COX7A2', 'AP2A1', 'COX6A1', 'COX5B', 'COX7C', 'ATP5E', 'NDUFV3', 'TGM2', 'COX8A', 'NDUFA3', 'NDUFA1', 'SDHA', 'COX6C', 'SOD2', 'COX6B1', 'CREB3', 'COX7A2L', 'PLCB3', 'NDUFAB1', 'NDUFS3', 'TBPL1', 'VDAC2']",0.003246358358925711,0,0,KEGG2019Mouse
64,65,GnRH signaling pathway,0.0007291123528744603,2.686881060004831,19.40917628025552,"['EGR1', 'MAP2K1', 'CAMK2D', 'JUN', 'MMP2', 'PRKCD', 'MAPK12', 'CDC42', 'MMP14', 'PLCB3', 'GNAS', 'CALM3', 'GRB2', 'CALM1', 'PRKACB', 'CALM2', 'ATF4']",0.0032978312576167896,0,0,KEGG2019Mouse
65,66,Non-alcoholic fatty liver disease (NAFLD),0.0009550484412081107,2.1835676612529697,15.183980338150656,"['COX8A', 'NDUFA13', 'JUN', 'NDUFA11', 'COX4I1', 'NDUFA3', 'NDUFA1', 'COX7A2', 'COX6A1', 'SDHA', 'COX5B', 'COX6C', 'COX7C', 'COX6B1', 'TNFRSF1A', 'CDC42', 'SOCS3', 'COX7A2L', 'IL1B', 'NDUFAB1', 'NDUFS3', 'FAS', 'NDUFV3', 'ATF4']",0.004254306692654311,0,0,KEGG2019Mouse
66,67,Regulation of actin cytoskeleton,0.0012141982999509184,1.9281024989411266,12.944646324621711,"['ITGB1', 'ITGB5', 'ARPC1A', 'ITGB2', 'ARAF', 'ITGAL', 'ACTB', 'MYL12B', 'CDC42', 'GNA13', 'PAK1', 'TMSB4X', 'CFL1', 'ITGAX', 'NCKAP1L', 'PIP5K1C', 'MAP2K1', 'GSN', 'ITGA4', 'ITGA3', 'ITGA1', 'FN1', 'ARPC4', 'ARPC5', 'BAIAP2', 'VAV1', 'ARPC2', 'ARPC3', 'MYH9', 'PFN2', 'FGFR1']",0.005313860803237023,0,0,KEGG2019Mouse
67,68,Proximal tubule bicarbonate reclamation,0.0012290562402044816,5.3675427617855656,35.9706344539891,"['GLUD1', 'MDH1', 'ATP1A3', 'ATP1B3', 'ATP1B1', 'AQP1', 'PCK2']",0.005313860803237023,0,0,KEGG2019Mouse
68,69,Human immunodeficiency virus 1 infection,0.0014368991685579466,1.862688512381307,12.191795220432573,"['TRIM12C', 'TRIM30D', 'SAMHD1', 'GNAI2', 'PPP3CA', 'PPP3R1', 'PAK1', 'GNG2', 'CHEK1', 'CFL1', 'CCR5', 'B2M', 'PDIA3', 'JUN', 'APOBEC3', 'MAP2K1', 'TAP2', 'TAP1', 'TMEM173', 'TNFRSF1B', 'MAPK12', 'TNFRSF1A', 'TAPBP', 'BST2', 'NFKBIA', 'GNB4', 'FAS', 'CALM3', 'CALR', 'CALM1', 'CALM2', 'MYD88', 'TLR2']",0.00612243993559473,0,0,KEGG2019Mouse
69,70,Relaxin signaling pathway,0.0017274417984581825,2.2037706611570247,14.01843573131186,"['MAP2K1', 'JUN', 'MMP2', 'VEGFB', 'VEGFD', 'TGFBR1', 'MAPK12', 'GNAI2', 'COL1A1', 'NFKBIA', 'CREB3', 'PLCB3', 'COL3A1', 'GNG2', 'COL4A2', 'COL4A1', 'GNAS', 'GNB4', 'GRB2', 'PRKACB', 'ATF4']",0.0072552555535243665,0,0,KEGG2019Mouse
70,71,Legionellosis,0.001899250512027763,3.004830917874396,18.829159775011867,"['EEF1A1', 'C3', 'NFKBIA', 'HSPA8', 'ARF1', 'IL1B', 'ITGB2', 'CASP1', 'HSPA1B', 'MYD88', 'TLR2', 'HSPD1']",0.007864502120227638,0,0,KEGG2019Mouse
71,72,RNA degradation,0.0023099626949788427,2.542591564927858,15.434862872847331,"['HSPA9', 'BTG3', 'DDX6', 'BTG1', 'LSM1', 'WDR61', 'HSPD1', 'LSM2', 'EXOSC7', 'LSM6', 'PABPC1', 'EXOSC3', 'DCP2', 'EXOSC1', 'PFKP']",0.009432347671163608,0,0,KEGG2019Mouse
72,73,Small cell lung cancer,0.0025285189914814325,2.427080918154417,14.514238845224508,"['ITGB1', 'CDKN1A', 'GADD45B', 'ITGA3', 'LAMA4', 'PTEN', 'FN1', 'LAMC1', 'NFKBIA', 'CDK6', 'CCND1', 'TRAF4', 'COL4A2', 'COL4A1', 'CDK4', 'SKP2']",0.01018335045884303,0,0,KEGG2019Mouse
73,74,Cytosolic DNA-sensing pathway,0.00296842882855134,2.8204004765748105,16.413948056408753,"['ZBP1', 'NFKBIA', 'CXCL10', 'DDX58', 'IL1B', 'CCL5', 'POLR1C', 'CCL4', 'CASP1', 'IRF7', 'ADAR', 'TMEM173']",0.011793487508028297,0,0,KEGG2019Mouse
74,75,Thermogenesis,0.003270059010845527,1.7917566709021602,10.254128909014502,"['NDUFA13', 'NDUFA11', 'COX4I1', 'ATP5K', 'COX7A2', 'COX5B', 'COX6A1', 'COX7C', 'ACTB', 'ATP5E', 'NDUFV3', 'PRKACB', 'COX8A', 'CPT1A', 'NDUFA3', 'ACTL6A', 'RPS6', 'NDUFA1', 'ACSL5', 'ACSL4', 'COX6C', 'SDHA', 'MAPK12', 'COX6B1', 'CREB3', 'COX7A2L', 'NDUFAB1', 'GNAS', 'NDUFS3', 'GRB2', 'FGFR1']",0.012818631322514465,0,0,KEGG2019Mouse
75,76,Salivary secretion,0.003398743951487891,2.5203684789440604,14.326654903995037,"['LYZ2', 'ATP1A3', 'ATP1B3', 'ATP2B1', 'ATP1B1', 'CST3', 'PLCB3', 'GNAS', 'CALM3', 'KCNN4', 'CALM1', 'PRKACB', 'CALM2', 'VAMP2']",0.013147772654439999,0,0,KEGG2019Mouse
76,77,Neurotrophin signaling pathway,0.0035413437591790536,2.148499122221398,12.12451558931215,"['YWHAE', 'BEX3', 'MAP2K1', 'JUN', 'CAMK2D', 'MAGED1', 'KIDINS220', 'PRKCD', 'MAPK12', 'RAP1B', 'NFKBIA', 'CDC42', 'ARHGDIB', 'MAPKAPK2', 'CALM3', 'GRB2', 'CALM1', 'CALM2', 'ATF4']",0.013521494353229115,0,0,KEGG2019Mouse
77,78,Th1 and Th2 cell differentiation,0.0036975928977487954,2.4008123689727463,13.444725099870878,"['NOTCH2', 'JUN', 'IFNGR1', 'STAT1', 'IFNGR2', 'IL4RA', 'IL2RG', 'MAPK12', 'NFKBIA', 'PPP3CA', 'PPP3R1', 'IFNG', 'IL2RB', 'JAK2', 'IL12RB1']",0.01393708092228392,0,0,KEGG2019Mouse
78,79,Amoebiasis,0.0045154022092479444,2.201921716242606,11.890951998323393,"['RAB7', 'RAB5C', 'LAMA4', 'ITGB2', 'FN1', 'SERPINB9', 'LAMC1', 'COL1A1', 'PLCB3', 'COL3A1', 'COL4A2', 'IFNG', 'COL4A1', 'IL1B', 'GNAS', 'PRKACB', 'TLR2']",0.01680415505720121,0,0,KEGG2019Mouse
79,80,Thyroid hormone synthesis,0.00500756287921297,2.4953412897822447,13.217338549816294,"['HSPA5', 'ATP1A3', 'ATP1B3', 'TTF2', 'ATP1B1', 'HSP90B1', 'CREB3', 'PLCB3', 'TTR', 'CANX', 'GNAS', 'PRKACB', 'ATF4']",0.018402793581107663,0,0,KEGG2019Mouse
80,81,Estrogen signaling pathway,0.005084533445553298,2.023465604073275,10.687038817859912,"['HSPA8', 'MAP2K1', 'JUN', 'HSP90AA1', 'MMP2', 'PRKCD', 'HSP90B1', 'GNAI2', 'CREB3', 'PLCB3', 'GNAS', 'CALM3', 'GRB2', 'FKBP4', 'CALM1', 'PRKACB', 'CALM2', 'CTSD', 'HSPA1B', 'ATF4']",0.018454973246823082,0,0,KEGG2019Mouse
81,82,Endocytosis,0.005581222449101406,1.6724406462884462,8.677203161916621,"['ARF3', 'ARF1', 'RAB7', 'RAB5C', 'ARPC1A', 'CLTB', 'AP2A1', 'IL2RG', 'CDC42', 'UBB', 'CAPZB', 'PIP5K1C', 'CCR5', 'LDLR', 'SNX5', 'HSPA8', 'CAV1', 'ARPC4', 'ARPC5', 'TGFBR1', 'EPN1', 'PML', 'RAB11B', 'RAB10', 'EHD4', 'ARPC2', 'ARPC3', 'CAPZA2', 'IL2RB', 'CHMP2A', 'CHMP4B', 'VPS28', 'ARF5', 'HSPA1B']",0.019960115002768723,0,0,KEGG2019Mouse
82,83,Cysteine and methionine metabolism,0.0056954138688423755,2.876959247648903,14.868395861713278,"['LDHB', 'MTAP', 'DNMT1', 'LDHA', 'AHCYL1', 'GOT1', 'MDH1', 'ADI1', 'CTH', 'SRM']",0.019960115002768723,0,0,KEGG2019Mouse
83,84,IL-17 signaling pathway,0.005702890000791064,2.2739572989076464,11.749042129549554,"['USP25', 'HSP90AA1', 'CEBPB', 'CCL12', 'JUN', 'MAPK12', 'HSP90B1', 'NFKBIA', 'FOSL1', 'CXCL10', 'IFNG', 'TRAF4', 'CCL7', 'IL1B', 'CCL2']",0.019960115002768723,0,0,KEGG2019Mouse
84,85,Transcriptional misregulation in cancer,0.006151692799152697,1.826329915077712,9.2978967041133,"['CD86', 'CSF1R', 'CD40', 'CDKN1A', 'CEBPB', 'HDAC2', 'SPI1', 'PLAT', 'CCND2', 'TSPAN7', 'BCL2A1B', 'GADD45B', 'FUS', 'IGFBP3', 'GZMB', 'ETV4', 'PBX1', 'PML', 'FCGR1', 'SPINT1', 'EWSR1', 'ID2', 'IL2RB', 'NUPR1', 'MET']",0.021277619799422273,0,0,KEGG2019Mouse
85,86,Glioma,0.006332724988258961,2.414582995623278,12.22267863747925,"['CDKN1A', 'MAP2K1', 'CAMK2D', 'GADD45B', 'ARAF', 'PTEN', 'CDK6', 'CCND1', 'CDK4', 'CALM3', 'GRB2', 'CALM1', 'CALM2']",0.021649083099396914,0,0,KEGG2019Mouse
86,87,Long-term potentiation,0.006551969683178858,2.5118986474918676,12.629800174240714,"['RAP1B', 'PPP3CA', 'MAP2K1', 'PLCB3', 'CAMK2D', 'PPP3R1', 'ARAF', 'CALM3', 'CALM1', 'PRKACB', 'CALM2', 'ATF4']",0.022141138929363036,0,0,KEGG2019Mouse
87,88,Inflammatory bowel disease (IBD),0.006655653963405918,2.6377169594312004,13.220998554744643,"['JUN', 'IFNG', 'IFNGR1', 'STAT1', 'IFNGR2', 'IL1B', 'STAT3', 'IL4RA', 'IL2RG', 'IL12RB1', 'TLR2']",0.022235934832287953,0,0,KEGG2019Mouse
88,89,Apelin signaling pathway,0.007064883741751044,1.9544458108324867,9.679624907024959,"['MEF2A', 'EGR1', 'GABARAPL1', 'MAP2K1', 'RPS6', 'PLAT', 'GABARAP', 'TGFBR1', 'GNAI2', 'GNA13', 'PLCB3', 'GNG2', 'CCND1', 'GNB4', 'SPP1', 'CALM3', 'CALM1', 'PRKACB', 'CALM2', 'MEF2D']",0.023337930562638283,0,0,KEGG2019Mouse
89,90,Glucagon signaling pathway,0.007152342827560348,2.143691366516897,10.590511273110932,"['CPT1A', 'CAMK2D', 'PRMT1', 'LDHB', 'PPP3CA', 'CREB3', 'PPP3R1', 'LDHA', 'PLCB3', 'GNAS', 'CALM3', 'CALM1', 'PRKACB', 'CALM2', 'ATF4', 'PCK2']",0.023364319903363805,0,0,KEGG2019Mouse
90,91,Mineral absorption,0.007331158578876954,2.958109559613319,14.540947588653959,"['FTL1', 'FTH1', 'TRF', 'ATP1A3', 'MT2', 'ATP1B3', 'MT1', 'ATP2B1', 'ATP1B1']",0.023685281562525546,0,0,KEGG2019Mouse
91,92,Acute myeloid leukemia,0.008308776511871922,2.423497538573364,11.609626605365285,"['FCGR1', 'CSF1R', 'MAP2K1', 'SPI1', 'CCND1', 'STAT3', 'ARAF', 'PIM1', 'EIF4EBP1', 'GRB2', 'BCL2A1B', 'PML']",0.026551959722721143,0,0,KEGG2019Mouse
92,93,Staphylococcus aureus infection,0.008505298522272898,2.1597877358490565,10.29585058371296,"['C1QB', 'C1QA', 'C1RA', 'SELPLG', 'ITGB2', 'ITGAL', 'ICAM1', 'FCGR1', 'C3', 'FCGR3', 'FCGR4', 'C3AR1', 'FCGR2B', 'CFB', 'C1QC']",0.026887717909120774,0,0,KEGG2019Mouse
93,94,HIF-1 signaling pathway,0.008609984197698756,2.0947422621431433,9.960149206968639,"['MAP2K1', 'CDKN1A', 'CAMK2D', 'PFKFB3', 'IFNGR1', 'IFNGR2', 'RPS6', 'STAT3', 'CYBB', 'TRF', 'HK1', 'HK3', 'LDHA', 'IFNG', 'EIF4EBP1', 'TIMP1']",0.026929099511951427,0,0,KEGG2019Mouse
94,95,Cardiac muscle contraction,0.008827302773464744,2.3027638190954773,10.891855881099696,"['COX8A', 'COX4I1', 'ATP2A2', 'ATP1A3', 'ATP1B3', 'COX7A2', 'COX6A1', 'ATP1B1', 'COX5B', 'COX6C', 'COX7C', 'COX6B1', 'COX7A2L']",0.02731817910945931,0,0,KEGG2019Mouse
95,96,Proteasome,0.009864233656705324,2.797906929485877,12.923083954163575,"['PSMD8', 'IFNG', 'POMP', 'PSME1', 'PSMD1', 'PSME2', 'PSMB10', 'PSMB8', 'PSMB9']",0.030209215573660055,0,0,KEGG2019Mouse
96,97,African trypanosomiasis,0.011014900685096257,2.9674995455188156,13.378990441031199,"['PLCB3', 'VCAM1', 'IFNG', 'LAMA4', 'IL1B', 'FAS', 'MYD88', 'ICAM1']",0.03333887456112154,0,0,KEGG2019Mouse
97,98,Oocyte meiosis,0.011112958187040514,1.9784240388774395,8.902202762540263,"['YWHAE', 'MAP2K1', 'CAMK2D', 'YWHAB', 'PPP2R5C', 'YWHAZ', 'MAPK12', 'SGO1', 'PPP3CA', 'PPP3R1', 'PTTG1', 'CALM3', 'CALM1', 'PRKACB', 'CALM2', 'YWHAG', 'YWHAH']",0.03333887456112154,0,0,KEGG2019Mouse
98,99,"Parathyroid hormone synthesis, secretion and action",0.011230110046872117,2.0253528724265037,9.092126439223433,"['MEF2A', 'EGR1', 'MAP2K1', 'CDKN1A', 'ARAF', 'GNAI2', 'GNA13', 'CREB3', 'MMP14', 'PLCB3', 'MAFB', 'GNAS', 'PRKACB', 'MEF2D', 'ATF4', 'FGFR1']",0.03335002377555962,0,0,KEGG2019Mouse
99,100,Other glycan degradation,0.011697294295768186,4.41875,19.656357428318145,"['FUCA1', 'HEXB', 'GBA', 'HEXA', 'MAN2B1']",0.03439004522955847,0,0,KEGG2019Mouse
100,101,Cellular senescence,0.013228795876903511,1.7192358009122302,7.43631259405314,"['MAP2K1', 'CDKN1A', 'GADD45B', 'IGFBP3', 'PTEN', 'TGFBR1', 'MAPK12', 'ZFP36L1', 'PPP3CA', 'PPP3R1', 'CCND2', 'CDK6', 'CCND1', 'CDK4', 'CHEK1', 'MAPKAPK2', 'EIF4EBP1', 'VDAC2', 'CALM3', 'RAD1', 'CALM1', 'CALM2', 'PPID', 'RAD9A']",0.03850758403771913,0,0,KEGG2019Mouse
101,102,Gastric acid secretion,0.014314885697105175,2.22744669218152,9.458752867830889,"['PLCB3', 'CAMK2D', 'GNAS', 'ATP1A3', 'ATP1B3', 'CALM3', 'ATP1B1', 'CALM1', 'PRKACB', 'CALM2', 'ACTB', 'GNAI2']",0.041260552891656095,0,0,KEGG2019Mouse
102,103,Arginine biosynthesis,0.01484632855966486,4.102901785714286,17.27322751092787,"['GLUD1', 'GOT1', 'GPT2', 'GLUL', 'ASS1']",0.042376898995548244,0,0,KEGG2019Mouse
103,104,Pancreatic cancer,0.01583529923924079,2.1919708247391863,9.086845087987209,"['CDC42', 'CDKN1A', 'MAP2K1', 'CDK6', 'CCND1', 'GADD45B', 'STAT1', 'CDK4', 'STAT3', 'ARAF', 'RALGDS', 'TGFBR1']",0.044618304975624676,0,0,KEGG2019Mouse
104,105,NF-kappa B signaling pathway,0.015935108919865958,1.9852526566905226,8.217418338592918,"['LYN', 'CD40', 'UBE2I', 'VCAM1', 'GADD45B', 'DDX58', 'ICAM1', 'TNFRSF1A', 'NFKBIA', 'IL1B', 'CCL4', 'TRIM25', 'CCL19', 'BCL2A1B', 'MYD88']",0.044618304975624676,0,0,KEGG2019Mouse
105,106,Rap1 signaling pathway,0.016936788622945537,1.6386936464595079,6.6830305186352685,"['ITGB1', 'CSF1R', 'CSF1', 'ITGB2', 'ITGAL', 'EFNA4', 'THBS1', 'ACTB', 'GNAI2', 'RAP1B', 'CDC42', 'RALGDS', 'MAP2K1', 'VEGFB', 'VEGFD', 'MAPK12', 'PLCB3', 'GNAS', 'CALM3', 'TLN1', 'CALM1', 'CALM2', 'MET', 'SIPA1', 'PFN2', 'FGFR1']",0.04697562127496215,0,0,KEGG2019Mouse
