Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,group,region,comparison
KEGG_2019_Mouse,Antigen processing and presentation,17/90,6.4412537015073475e-09,3.993577294934555e-07,0,0,6.878435162618708,129.73101969225456,CD74;HSPA8;H2-EB1;HSP90AB1;H2-K1;H2-Q7;TAP2;TAP1;H2-AA;CTSS;TAPBP;PSME3;PSME1;B2M;H2-D1;CTSB;H2-AB1,within_sample,B7_SAL_12789R1,B7_SAL_12789R1_cluster5_vs_cluster2
KEGG_2019_Mouse,Antigen processing and presentation,19/90,2.647016278020561e-08,1.0323363484280189e-06,0,0,5.561746848707123,97.03717475343774,CD74;CIITA;H2-EB1;H2-DMA;H2-Q6;H2-K1;H2-Q7;H2-M3;TAP2;H2-Q4;TAP1;H2-AA;CTSS;H2-DMB1;PSME1;CALR;B2M;H2-D1;H2-AB1,within_sample,B7_SAL_127891,B7_SAL_127891_cluster5_vs_cluster2
KEGG_2019_Mouse,Antigen processing and presentation,26/90,8.248165382781718e-08,1.7321147303841603e-06,0,0,4.052646085997795,66.1014537703101,H2-T24;CIITA;H2-DMA;H2-Q6;H2-M2;H2-Q7;H2-M3;IFI30;CTSS;PSME2B;H2-DMB1;H2-OA;B2M;PDIA3;CD74;H2-EB1;TAP2;TAP1;H2-AA;TAPBP;CD4;IFNG;CANX;PSME1;H2-D1;H2-AB1,across_sample,inTumour,cluster4_B7_ADI_130660_vs_B7_SAL_127891
KEGG_2019_Mouse,Antigen processing and presentation,33/90,4.078162356878921e-08,3.7850444374782483e-07,0,0,3.668231004925726,62.415076221392376,H2-T24;H2-T23;CIITA;HSP90AB1;H2-DMA;H2-Q6;H2-K1;H2-Q7;H2-M3;H2-Q4;IFI30;CTSS;PSME2B;CTSL;H2-DMB1;B2M;CTSB;PDIA3;CD74;HSPA8;H2-EB1;HSPA5;NFYA;TAP2;TAP1;H2-AA;TAPBP;PSME3;PSME1;CALR;H2-D1;LGMN;H2-AB1,within_sample,B7_SAL_127891,B7_SAL_127891_cluster4_vs_cluster2
KEGG_2019_Mouse,Antigen processing and presentation,7/90,0.0004194368900548048,0.0079273572220358,0,0,5.627079747561675,43.75953420853369,CD74;H2-EB1;H2-K1;H2-Q7;H2-AA;CTSS;H2-AB1,within_sample,B7_SAL_127891,B7_SAL_127891_cluster4_vs_cluster6
KEGG_2019_Mouse,Antigen processing and presentation,5/90,0.002931338651526,0.033873246639856,0,0,5.491775857262336,32.02966281902638,CD74;H2-Q7;TAP1;H2-AA;H2-AB1,across_sample,inTumour,cluster4_B7_ADI_127891_vs_B7_SAL_127891
KEGG_2019_Mouse,Antigen processing and presentation,11/90,0.00056847656393978,0.0035420462830093,0,0,3.586940247720158,26.80359203397669,CD74;H2-EB1;HSP90AB1;NFYB;H2-K1;TAP1;B2M;H2-AA;CTSS;TAPBP;H2-AB1,across_sample,outTumour,cluster2_B7_ADI_130660_vs_B7_SAL_127891
KEGG_2019_Mouse,Antigen processing and presentation,34/90,3.50163720968346e-05,0.00012208989428441787,0,0,2.546578584473184,26.127119141514758,H2-T24;H2-T23;CIITA;HSP90AB1;H2-DMA;H2-Q6;H2-K1;H2-Q7;H2-M3;H2-Q4;IFI30;CTSS;PSME2B;CTSL;H2-DMB1;B2M;CTSB;PDIA3;CD74;HSPA8;H2-EB1;HSPA5;NFYA;TAP2;TAP1;H2-AA;TAPBP;CREB1;PSME3;PSME1;CALR;H2-D1;LGMN;H2-AB1,within_sample,B7_ADI_127891,B7_ADI_127891_cluster4_vs_cluster2
KEGG_2019_Mouse,Antigen processing and presentation,35/90,0.00012320151710673542,0.0004960914422164546,0,0,2.3434105875310016,21.09465375998333,H2-T24;H2-T23;CIITA;HSP90AB1;H2-DMA;H2-Q6;H2-K1;H2-Q7;H2-M3;H2-Q4;IFI30;CTSS;PSME2B;CTSL;H2-DMB1;B2M;CTSB;PDIA3;CD74;HSPA8;H2-EB1;HSPA5;NFYA;TAP2;TAP1;H2-AA;TAPBP;CREB1;PSME3;CANX;PSME1;CALR;H2-D1;LGMN;H2-AB1,within_sample,B7_ADI_127891,B7_ADI_127891_cluster1_vs_cluster2
KEGG_2019_Mouse,Antigen processing and presentation,30/90,0.000343570573267072,0.0012569655119527,0,0,2.286954087346025,18.241015693121017,H2-T23;HSP90AB1;H2-DMA;H2-Q6;H2-K1;H2-Q7;H2-M3;H2-Q4;IFI30;CTSS;PSME2B;B2M;CTSB;PDIA3;CD74;HSPA8;H2-EB1;HSPA5;NFYA;NFYB;TAP2;TAP1;H2-AA;TAPBP;PSME3;PSME1;CALR;H2-D1;LGMN;H2-AB1,within_sample,B7_SAL_127891,B7_SAL_127891_cluster1_vs_cluster2
KEGG_2019_Mouse,Antigen processing and presentation,36/90,0.00040766712354073495,0.0020587189738807,0,0,2.159250585480094,16.853079489934572,H2-T24;H2-T23;CIITA;HSP90AB1;H2-DMA;H2-Q6;H2-M2;H2-Q7;H2-M3;H2-Q4;IFI30;CTSS;PSME2B;CTSL;H2-DMB1;H2-OA;B2M;PDIA3;CD74;HSPA8;H2-EB1;HSPA5;NFYB;TAP2;TAP1;H2-AA;TAPBP;CD4;CREB1;PSME3;CANX;PSME1;CALR;H2-D1;LGMN;H2-AB1,across_sample,inTumour,cluster1_B7_ADI_130660_vs_B7_SAL_127891
KEGG_2019_Mouse,Antigen processing and presentation,43/90,0.0003703468273357432,0.0011297448672262,0,0,2.109435108679141,16.66679576241651,H2-T24;H2-T23;CIITA;HSP90AB1;H2-DMA;H2-Q6;H2-M2;H2-K1;H2-Q7;H2-M3;H2-Q4;IFI30;TNF;CTSS;PSME2B;CTSL;H2-DMB1;H2-OB;H2-OA;B2M;CTSB;PDIA3;CD74;HSPA8;H2-EB1;HSPA5;NFYA;HSPA4;NFYC;TAP2;TAP1;H2-AA;TAPBP;CD4;CREB1;IFNG;RFX5;CANX;PSME1;CALR;H2-D1;LGMN;H2-AB1,within_sample,B7_ADI_130660,B7_ADI_130660_cluster4_vs_cluster2
KEGG_2019_Mouse,Antigen processing and presentation,26/90,0.0007289715044821589,0.0028679273663179,0,0,2.2623206037611348,16.342723322019268,H2-T23;HSP90AB1;H2-DMA;H2-Q6;H2-K1;H2-Q7;H2-M3;IFI30;CTSS;B2M;PDIA3;CD74;H2-EB1;HSPA5;NFYA;NFYB;TAP2;TAP1;H2-AA;TAPBP;CREB1;PSME1;CALR;H2-D1;LGMN;H2-AB1,within_sample,B7_SAL_12789R1,B7_SAL_12789R1_cluster1_vs_cluster6
KEGG_2019_Mouse,Antigen processing and presentation,42/90,0.0060614233068913,0.0134958031076934,0,0,1.7486822289156627,8.928440325750126,H2-T24;H2-T23;CIITA;HSP90AB1;H2-DMA;H2-Q6;H2-M2;H2-K1;H2-Q7;H2-M3;H2-Q4;IFI30;CTSS;PSME2B;CTSL;H2-DMB1;H2-OA;B2M;CTSB;PDIA3;CD74;HSPA8;HSP90AA1;H2-EB1;HSPA5;NFYA;HSPA4;NFYC;TAP2;TAP1;RFXANK;H2-AA;TAPBP;CD4;CREB1;RFX5;CANX;PSME1;CALR;H2-D1;LGMN;H2-AB1,within_sample,B7_ADI_130660,B7_ADI_130660_cluster1_vs_cluster2
KEGG_2019_Mouse,Apelin signaling pathway,18/138,4.586531323536647e-06,8.05190506990345e-05,0,0,3.89246947082768,47.84773926249319,MEF2A;EGR1;PRKCE;RRAS2;ADCY1;SLC8A1;SLC8A2;GNG10;MRAS;GNG2;GNG7;AKT3;GNB1;MAPK1;CALM3;KRAS;CALM2;MAPK3,across_sample,outTumour,cluster2_B7_ADI_130660_vs_B7_SAL_127891
KEGG_2019_Mouse,Apelin signaling pathway,5/138,0.0022330205178449,0.0173059090132987,0,0,5.841868450654195,35.66110245776221,RYR2;ADCY9;CAMK4;CALM5;ADCY1,within_sample,B7_ADI_127891,B7_ADI_127891_cluster1_vs_cluster6
KEGG_2019_Mouse,Apelin signaling pathway,48/138,1.358662457799266e-05,5.2256248376894846e-05,0,0,2.240446888365192,25.107399429638285,HDAC4;NOTCH3;RYR2;BECN1;HDAC5;PDE3B;GNAI3;ITPR2;PRKAG2;PLAT;NRF1;ADCY1;ADCY7;GABARAP;GNAI2;GNA13;LIPE;GNG10;NRAS;GNGT2;CCND1;RRAS;AKT2;SPP1;AKT1;HRAS;MAPK3;SMAD2;GABARAPL2;EGR1;GABARAPL1;MEF2C;MAP2K2;PRKCE;RRAS2;GNG12;GNG11;TGFBR1;GNG13;SLC8A3;PLCB3;MRAS;PLCB4;GNB2;CAMK4;GNB4;RAF1;CALM2,within_sample,B7_ADI_127891,B7_ADI_127891_cluster4_vs_cluster2
KEGG_2019_Mouse,Apelin signaling pathway,5/138,0.0065436084904518,0.0433944563051016,0,0,4.487810435178856,22.570394719152063,RYR2;ADCY9;CAMK4;CALM5;ADCY1,within_sample,B7_ADI_127891,B7_ADI_127891_cluster4_vs_cluster6
KEGG_2019_Mouse,Apelin signaling pathway,13/138,0.0007478672071002379,0.0036636816861619,0,0,3.044853658536585,21.917724802201583,EGR1;RYR2;MAP2K2;PLAT;GNG12;GNG13;GNAI2;GNA13;CCND1;AKT1;CALM3;RAF1;CALM1,within_sample,B7_SAL_12789R1,B7_SAL_12789R1_cluster5_vs_cluster2
KEGG_2019_Mouse,Apelin signaling pathway,42/138,0.000255919620266765,0.0010375119740544,0,0,2.0034058988764043,16.569463280063605,HDAC4;RYR2;BECN1;ITPR1;GNAI3;ITPR2;PLAT;ADCY1;SLC8A1;GABARAP;GNAI1;GNAI2;GNA13;LIPE;GNG10;NRAS;CCND1;RRAS;AKT2;SPP1;AKT1;MAPK1;EGR1;GABARAPL1;SMAD4;MAP2K2;PRKCE;GNG12;TGFBR1;GNG13;SLC8A3;PLCB3;MRAS;PLCB4;GNB2;CAMK4;GNB4;TFAM;CALM3;KRAS;RAF1;CALM2,within_sample,B7_SAL_127891,B7_SAL_127891_cluster1_vs_cluster2
KEGG_2019_Mouse,Apelin signaling pathway,25/138,0.0007609931344382684,0.0031961711646407,0,0,2.199834223164874,15.79675926360282,BECN1;HDAC5;PLAT;GABARAP;GNAI2;GNA13;LIPE;NRAS;GNG2;CCND1;RRAS;AKT3;SPP1;PRKACA;MAPK3;GABARAPL2;EGR1;GABARAPL1;SMAD4;NOS2;GNG12;CALM3;KRAS;CALM1;CALM2,across_sample,inTumour,cluster4_B7_ADI_130660_vs_B7_SAL_127891
KEGG_2019_Mouse,Apelin signaling pathway,47/138,0.0004056429577857547,0.0013461997060582,0,0,1.9029494090814845,14.86210567387366,NOTCH3;RYR2;BECN1;HDAC5;ITPR1;GNAI3;ITPR2;PRKAG2;PLAT;ADCY1;SLC8A1;GABARAP;SLC8A2;GNAI2;GNA13;LIPE;GNG10;NRAS;GNGT2;CCND1;RRAS;AKT2;SPP1;AKT1;HRAS;SMAD2;EGR1;GABARAPL1;MEF2C;SMAD4;MAP2K2;JAG1;PRKCE;RRAS2;GNG12;GNG11;TGFBR1;GNG13;SLC8A3;PLCB3;MRAS;PLCB4;GNB2;CAMK4;GNB1;GNB4;RAF1,within_sample,B7_ADI_127891,B7_ADI_127891_cluster1_vs_cluster2
KEGG_2019_Mouse,Apelin signaling pathway,15/138,0.0031747911250008,0.02005538783842,0,0,2.388095538986478,13.737551674955858,GABARAPL2;EGR1;RYR2;HDAC5;GABARAPL1;PRKCE;ITPR1;ADCY1;GNAI1;GNG13;CAMK4;AKT3;SPP1;CALM3;CALM2,across_sample,inTumour,cluster1_B7_ADI_127891_vs_B7_SAL_12789R1
KEGG_2019_Mouse,Apelin signaling pathway,14/138,0.0051666346778024,0.0213710798036372,0,0,2.3272315630594265,12.254116304765706,SERPINE1;ITPR2;PLAT;CALML4;GNG12;GABARAP;PIK3R5;GNAI2;GNG10;NRAS;GNGT2;CCND1;SPP1;PLCB2,within_sample,B7_SAL_127891,B7_SAL_127891_cluster5_vs_cluster2
KEGG_2019_Mouse,Apelin signaling pathway,32/138,0.0017770057076803,0.0052777069518107,0,0,1.906612460474652,12.074244042324295,RYR2;GNAI3;ITPR2;PLAT;ADCY1;ADCY7;GABARAP;GNAI1;GNAI2;GNA13;GNG10;NRAS;GNGT2;CCND1;RRAS;SPP1;AKT1;EGR1;GABARAPL1;MAP2K2;RRAS2;GNG12;TGFBR1;GNG13;SLC8A3;MRAS;PLCB4;CAMK4;GNB4;CALM3;RAF1;CALM2,within_sample,B7_SAL_127891,B7_SAL_127891_cluster4_vs_cluster2
KEGG_2019_Mouse,Apelin signaling pathway,56/138,0.0065284686830285,0.0151661349405739,0,0,1.5740270281238586,7.919847428619348,RYR2;SERPINE1;PDE3B;PRKAG1;PLAT;SLC8A2;LIPE;GNGT2;CCND1;AKT2;AKT1;CCN2;GABARAPL1;MAP2K2;SPHK2;PRKCE;PRKAB1;TGFBR1;ACTA2;PLCB3;TFAM;RAF1;PLCB2;NOTCH3;BECN1;HDAC5;GNAI3;ITPR2;NRF1;ADCY1;ADCY7;GABARAP;SLC9A1;PIK3R5;GNAI2;GNA13;GNG10;NRAS;RRAS;SMAD2;EGR1;SMAD4;JAG1;NOS2;GNG12;GNG11;MTOR;KLF2;GNG13;GNB2;GNB1;GNB4;CALM3;KRAS;CALM1;CALM2,within_sample,B7_ADI_130660,B7_ADI_130660_cluster4_vs_cluster2
KEGG_2019_Mouse,Apelin signaling pathway,58/138,0.006924998423043,0.0162656939704034,0,0,1.5628852875754686,7.771630660579352,RYR2;PDE3B;PRKAG1;CALML3;PLAT;CALML4;SLC8A1;SLC8A2;LIPE;GNGT2;CCND1;AKT2;AKT3;AKT1;MEF2A;GABARAPL1;MAP2K2;PRKCE;RRAS2;PRKAB1;TGFBR1;PLCB3;MRAS;TFAM;RAF1;HDAC4;NOTCH3;BECN1;HDAC5;GNAI3;ITPR2;ADCY2;NRF1;ADCY1;GABARAP;ADCY6;GNAI1;GNAI2;GNA13;GNG10;NRAS;RRAS;SPP1;MAPK1;MAPK3;SMAD2;EGR1;SMAD4;JAG1;GNG12;GNG11;GNG13;SLC8A3;GNB2;GNB1;GNB4;CALM3;CALM2,within_sample,B7_SAL_12789R1,B7_SAL_12789R1_cluster5_vs_cluster6
KEGG_2019_Mouse,Apelin signaling pathway,59/138,0.013488852318276,0.0275245500008066,0,0,1.4928815386350214,6.428186209664543,RYR2;PDE3B;PRKAG1;PLAT;SLC8A1;SLC8A2;LIPE;GNGT2;CCND1;AKT2;AKT3;AKT1;PRKACA;HRAS;GABARAPL1;MAP2K2;SPHK2;PRKCE;PRKAB1;TGFBR1;PLCB3;TFAM;RAF1;PLCB2;NOTCH3;HDAC5;PRKAA1;GNAI3;ITPR2;ADCY2;NRF1;ADCY1;ADCY7;GABARAP;SLC9A1;GNAI2;GNA13;GNG10;NRAS;RRAS;MAPK1;MEF2D;MAPK3;SMAD2;EGR1;SMAD4;SMAD3;JAG1;GNG12;GNG11;GNG13;GNB2;GNAQ;CAMK4;GNB1;GNB4;CALM3;KRAS;CALM1,within_sample,B7_ADI_130660,B7_ADI_130660_cluster1_vs_cluster2
KEGG_2019_Mouse,Apoptosis,66/141,1.1957583898824994e-13,4.484093962059372e-12,0,0,3.717716390423573,110.62000278623556,CTSZ;CTSS;ACTG1;LMNB1;TUBA1C;CASP7;TUBA1B;CASP8;CASP12;TUBA1A;CTSL;AKT2;CASP3;CAPN2;TNFSF10;AKT1;CTSH;BCL2A1B;CTSD;HRAS;CTSC;MAP3K5;CTSB;DAXX;PARP3;MAP2K2;APAF1;CHUK;PARP1;TRAF2;SEPT4;TUBA4A;TNFRSF1A;ERN1;PIK3CA;DDIT3;BIRC5;BIRC6;RAF1;ATF4;BECN1;ITPR2;PIK3R1;RELA;NRAS;BCL2L11;LMNA;RIPK1;FADD;BAK1;MCL1;MAPK3;JUN;GADD45B;EIF2AK3;CFLAR;PTPN13;EIF2S1;NFKB1;GADD45G;NFKBIA;TRP53;FAS;BAX;ATM;MAP3K14,within_sample,B7_ADI_127891,B7_ADI_127891_cluster4_vs_cluster2
KEGG_2019_Mouse,Apoptosis,83/141,1.8739317125955265e-12,4.0423384085989214e-11,0,0,3.318909323543142,89.62044995843173,TRADD;CTSZ;TNF;CTSS;ACTG1;LMNB1;BBC3;IKBKB;TUBA1C;CTSO;CASP7;TUBA1B;CASP8;CASP12;TUBA1A;CTSL;AKT2;CASP3;CAPN2;TNFSF10;AKT1;CASP2;CTSH;CAPN1;BCL2A1B;CTSD;CTSC;MAP3K5;CTSB;DAXX;PARP3;MAP2K2;PARP4;APAF1;CHUK;PARP1;PARP2;TRAF2;TRAF1;FOS;SEPT4;TUBA4A;TNFRSF1A;CSF2RB2;PIK3CA;DDIT3;IL3RA;BIRC5;BIRC6;RAF1;ATF4;BIRC3;BECN1;ITPR2;CSF2RB;PIK3R2;PIK3R1;RELA;NRAS;BCL2L11;LMNA;PMAIP1;RIPK1;FADD;BAK1;BID;MCL1;JUN;GADD45B;CFLAR;PTPN13;EIF2S1;NFKB1;GADD45G;NFKBIA;TRP53;BCL2;FAS;BAX;ATM;KRAS;MAP3K14;BCL2L1,within_sample,B7_ADI_130660,B7_ADI_130660_cluster4_vs_cluster2
KEGG_2019_Mouse,Apoptosis,49/141,2.080524898287573e-10,3.2521889199547853e-09,0,0,3.387730847326522,75.52346537339497,CTSZ;PIK3CD;CTSS;ACTG1;LMNB1;TUBA1C;CASP7;TUBA1B;CASP12;TUBA1A;CTSL;CASP3;CAPN2;TNFSF10;AKT1;CTSH;CTSD;CTSC;CTSB;DAXX;PARP3;MAP2K2;APAF1;PARP1;SEPT4;TUBA4A;TNFRSF1A;DDIT3;BIRC5;RAF1;ATF4;BIRC3;ITPR2;PIK3R1;RELA;NRAS;BCL2L11;RIPK1;BAK1;MCL1;JUN;PTPN13;EIF2S1;NFKB1;GADD45G;NFKBIA;TRP53;BAX;MAP3K14,within_sample,B7_SAL_127891,B7_SAL_127891_cluster4_vs_cluster2
KEGG_2019_Mouse,Apoptosis,81/141,2.5194441356345945e-10,4.48164172336297e-09,0,0,2.925179397225323,64.65176695786096,TRADD;CTSZ;CTSS;ACTG1;LMNB1;BBC3;IKBKB;TUBA1C;CTSO;CASP7;TUBA1B;CASP8;CASP12;TUBA1A;CASP6;CTSL;AKT2;CASP3;AKT3;CAPN2;TNFSF10;AKT1;CASP2;CTSH;IKBKG;CTSD;CTSC;MAP3K5;CTSB;DAXX;PARP3;MAP2K2;APAF1;CHUK;PARP1;PARP2;TRAF2;FOS;SEPT4;TUBA4A;TNFRSF1A;ERN1;PIK3CA;DDIT3;BIRC5;BIRC6;RAF1;ATF4;BECN1;ITPR2;PIK3R3;XIAP;PIK3R2;PIK3R1;RELA;NRAS;BCL2L11;LMNA;MAPK1;RIPK1;FADD;BAK1;MCL1;MAPK3;JUN;GADD45B;GADD45A;EIF2AK3;DAB2IP;CFLAR;PTPN13;EIF2S1;NFKB1;GADD45G;NFKBIA;TRP53;BCL2;FAS;BAX;ATM;MAP3K14,within_sample,B7_SAL_12789R1,B7_SAL_12789R1_cluster5_vs_cluster6
KEGG_2019_Mouse,Apoptosis,30/141,5.873411579837864e-08,6.438162693283812e-07,0,0,3.549870154852361,59.1062081154989,CTSZ;PIK3R1;CTSS;LMNB1;TUBA1C;CASP7;BCL2L11;CASP8;CASP12;TNFSF10;CTSH;BAK1;CTSD;CTSC;MCL1;DAXX;JUN;PARP3;TRAF1;FOS;PTPN13;GADD45G;TNFRSF1A;TRP53;BCL2;BIRC5;BAX;RAF1;MAP3K14;BIRC3,within_sample,B7_SAL_12789R1,B7_SAL_12789R1_cluster4_vs_cluster6
KEGG_2019_Mouse,Apoptosis,18/141,1.149725866400773e-06,2.376100123894931e-05,0,0,4.317859952793076,59.05099667310209,JUN;MAP2K2;PIK3R1;CTSS;ACTG1;GADD45G;LMNB1;TNFRSF1A;TUBA1B;CASP12;TUBA1A;CAPN2;AKT1;BAX;RAF1;CTSD;SPTAN1;CTSB,within_sample,B7_SAL_12789R1,B7_SAL_12789R1_cluster5_vs_cluster2
KEGG_2019_Mouse,Apoptosis,62/141,1.5672842647662727e-09,3.38085605685296e-08,0,0,2.9040760991686017,58.87701081527819,CTSZ;CTSS;ACTG1;LMNB1;CASP7;CASP12;TUBA1A;CTSL;AKT2;CASP3;CAPN2;TNFSF10;AKT1;CTSH;CTSD;HRAS;CTSC;MAP3K5;CTSB;DAXX;PARP3;MAP2K2;APAF1;CHUK;PARP1;TRAF2;FOS;SEPT4;TUBA4A;TNFRSF1A;ERN1;DDIT3;BIRC5;BIRC6;RAF1;ATF4;BECN1;ITPR1;ITPR2;PIK3R2;PIK3R1;RELA;NRAS;BCL2L11;LMNA;RIPK1;FADD;BAK1;MCL1;JUN;EIF2AK3;CFLAR;PTPN13;EIF2S1;NFKB1;GADD45G;NFKBIA;TRP53;FAS;BAX;ATM;MAP3K14,within_sample,B7_ADI_127891,B7_ADI_127891_cluster1_vs_cluster2
KEGG_2019_Mouse,Apoptosis,55/141,3.45391178211995e-09,1.0233567321234924e-07,0,0,2.9411031923472835,57.30374402426804,CTSZ;CTSS;ACTG1;LMNB1;CASP7;TUBA1B;CASP12;TUBA1A;AKT2;CASP3;CAPN2;TNFSF10;AKT1;CTSH;CTSD;CTSC;CTSB;DAXX;PARP3;MAP2K2;APAF1;CHUK;PARP1;FOS;SEPT4;TUBA4A;TNFRSF1A;DDIT3;BIRC5;RAF1;ATF4;BECN1;ITPR1;ITPR2;PIK3R2;PIK3R1;RELA;NRAS;BCL2L11;LMNA;MAPK1;RIPK1;BAK1;MCL1;JUN;PTPN13;EIF2S1;GADD45G;NFKBIA;TRP53;BCL2;BAX;ATM;KRAS;MAP3K14,within_sample,B7_SAL_127891,B7_SAL_127891_cluster1_vs_cluster2
KEGG_2019_Mouse,Apoptosis,80/141,1.0113307690175122e-08,1.2725912176803696e-07,0,0,2.633479174219437,48.48080755503319,TRADD;CTSZ;CTSS;ACTG1;LMNB1;BBC3;IKBKB;TUBA1C;CASP7;TUBA1B;CASP12;TUBA1A;CTSL;AKT2;CASP3;AKT3;CAPN2;TNFSF10;AKT1;CASP2;CTSH;CAPN1;BCL2A1B;CTSD;HRAS;CTSC;CTSB;DAXX;PARP3;MAP2K2;PARP4;APAF1;CHUK;PARP1;PARP2;TRAF2;FOS;TUBA4A;TNFRSF1A;PIK3CA;DDIT3;IL3RA;BIRC5;BIRC6;RAF1;ATF4;BIRC3;ITPR2;PIK3R3;CSF2RB;PIK3R2;PIK3R1;RELA;NRAS;BCL2L11;LMNA;MAPK1;RIPK1;FADD;BAK1;MCL1;MAPK3;JUN;GADD45B;BAD;DAB2IP;CFLAR;PTPN13;EIF2S1;NFKB1;GADD45G;NFKBIA;TRP53;BCL2;FAS;BAX;ATM;KRAS;MAP3K14;BCL2L1,within_sample,B7_ADI_130660,B7_ADI_130660_cluster1_vs_cluster2
KEGG_2019_Mouse,Apoptosis,33/141,4.070165922270442e-07,6.935811474524796e-06,0,0,3.0525118366844985,44.91591644940013,BECN1;CTSZ;PIK3R1;CTSS;ACTG1;LMNB1;TUBA1C;CTSO;CASP7;TUBA1B;NRAS;CASP12;AKT3;LMNA;CTSH;CAPN1;CTSD;CTSC;MCL1;MAPK3;DAXX;JUN;PARP3;CHUK;PARP1;PDPK1;NFKBIA;TRP53;IL3RA;ATM;BIRC6;KRAS;MAP3K14,across_sample,inTumour,cluster4_B7_ADI_130660_vs_B7_SAL_127891
KEGG_2019_Mouse,Apoptosis,9/141,0.00019380944933670128,0.000992656767623827,0,0,4.837697628458498,41.355711757126855,JUN;MAP2K2;TUBA1A;BAX;PIK3R1;RAF1;SPTAN1;ACTG1;TNFRSF1A,within_sample,B7_SAL_12789R1,B7_SAL_12789R1_cluster1_vs_cluster2
KEGG_2019_Mouse,Apoptosis,9/141,0.00020949566190658792,0.00120735657783,0,0,4.78494623655914,40.53235859074504,JUN;CTSZ;LMNA;CTSH;CTSD;CTSS;CTSC;CTSB;TNFRSF1A,across_sample,inTumour,cluster1_B7_ADI_130660_vs_B7_SAL_12789R1
KEGG_2019_Mouse,Apoptosis,17/141,1.6145770534956375e-05,0.00030100329354454386,0,0,3.6707421610647417,40.502427310002375,DAXX;JUN;MAP2K2;GADD45G;TNFRSF1A;CASP12;TUBA1A;CTSL;AKT2;DDIT3;TNFSF10;BAX;BAK1;RAF1;HRAS;CTSB;MAPK3,across_sample,inTumour,cluster1_B7_ADI_127891_vs_B7_SAL_127891
KEGG_2019_Mouse,Apoptosis,43/141,3.6752627415403503e-06,2.8177014351809358e-05,0,0,2.452280514063621,30.68755863008005,PIK3R3;PIK3R2;PIK3R1;CTSS;RELA;ACTG1;LMNB1;CASP7;NRAS;CASP12;TUBA1A;AKT2;CASP3;CAPN2;AKT1;CASP2;CTSH;RIPK1;FADD;BAK1;CTSD;CTSC;MCL1;DAXX;JUN;PARP3;MAP2K2;PARP1;FOS;PTPN13;TUBA4A;GADD45G;TNFRSF1A;ERN1;PIK3CA;DDIT3;TRP53;BIRC5;BAX;ATM;RAF1;MAP3K14;ATF4,within_sample,B7_SAL_12789R1,B7_SAL_12789R1_cluster1_vs_cluster6
KEGG_2019_Mouse,Apoptosis,6/141,0.0095121235046279,0.0314383742949568,0,0,3.500223114680946,16.294197115386723,JUN;TUBA1A;CTSD;CTSS;CTSB;TNFRSF1A,within_sample,B7_SAL_12789R1,B7_SAL_12789R1_cluster4_vs_cluster2
KEGG_2019_Mouse,Apoptosis,52/141,0.00028512957415110113,0.0015708047448687,0,0,1.8944765955608256,15.463791828365352,TRADD;CTSZ;CTSS;ACTG1;LMNB1;BBC3;TUBA1C;CTSO;CASP7;TUBA1B;CASP12;CTSL;AKT1;CASP2;CTSH;CAPN1;CTSC;DAXX;MAP2K2;CHUK;PARP1;PDPK1;FOS;SEPT4;IL3RA;ATF4;ITPR1;ITPR2;PIK3R3;PIK3R2;PIK3R1;MAPK9;NRAS;BCL2L11;LMNA;MAPK1;RIPK1;FADD;MCL1;MAPK3;DAB2IP;CFLAR;EIF2S1;NFKB1;GADD45G;NFKBIA;MAPK10;TRP53;BAX;ATM;TUBA8;BCL2L1,across_sample,inTumour,cluster1_B7_ADI_130660_vs_B7_SAL_127891
KEGG_2019_Mouse,Apoptosis,15/141,0.0024578402306928,0.01120103671763,0,0,2.456297333748314,14.75859441588864,JUN;ITPR2;NGF;EIF2S1;CTSS;GADD45G;LMNB1;TNFRSF1A;NRAS;TUBA1A;TRP53;CASP3;CTSH;CTSD;MAP3K5,within_sample,B7_SAL_127891,B7_SAL_127891_cluster5_vs_cluster2
KEGG_2019_Mouse,Arginine and proline metabolism,14/50,0.0152833718354298,0.0387265099897756,0,0,2.1606784240698143,9.033774559566073,GAMT;OAT;GOT1;ODC1;PYCR1;PYCR2;SAT1;SRM;ALDH4A1;CKMT1;P4HA1;LAP3;CKB;ALDH18A1,within_sample,B7_SAL_12789R1,B7_SAL_12789R1_cluster1_vs_cluster6
KEGG_2019_Mouse,Arrhythmogenic right ventricular cardiomyopathy (ARVC),11/72,2.552673342744499e-05,0.00028775590409119806,0,0,5.281030444964872,55.85103878979638,ITGB1;RYR2;CACNB3;ITGB5;CDH2;ITGB8;ITGAV;ITGA6;CACNG2;CACNG4;ACTG1,within_sample,B7_SAL_12789R1,B7_SAL_12789R1_cluster5_vs_cluster2
KEGG_2019_Mouse,Arrhythmogenic right ventricular cardiomyopathy (ARVC),10/72,0.0025850563660876,0.0176191999688608,0,0,3.1523112736947123,18.78149568060424,ITGB1;RYR2;CACNB3;CACNB4;JUP;ITGB8;CTNNB1;ITGAV;CTNNA2;ACTG1,across_sample,inTumour,cluster1_B7_ADI_127891_vs_B7_SAL_12789R1
